,ocp_jl,ocp_wr,ocp_hd,class_mild,need,placement,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total
7503,,,,1,0,jail,290.0,527.0,76.0,150.0,229.0,492.0
7504,,,,1,0,jail,290.0,527.0,76.0,150.0,229.0,492.0
7505,,,,1,0,jail,290.0,527.0,76.0,150.0,229.0,492.0
7506,,,,1,0,jail,290.0,527.0,76.0,150.0,229.0,492.0
7507,,,,0,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7508,,,,0,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7509,,,,0,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7510,,,,0,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7511,,,,1,1,work release,305.0,542.0,76.0,139.0,234.0,491.0
7512,,,,1,1,work release,305.0,542.0,76.0,139.0,234.0,491.0
7513,,,,1,1,work release,305.0,542.0,76.0,139.0,234.0,491.0
7514,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7515,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7516,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7517,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7518,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7519,,,,1,0,work release,305.0,542.0,76.0,139.0,234.0,491.0
7520,,,,0,1,jail,299.0,537.0,89.0,152.0,235.0,484.0
7521,,,,0,0,jail,299.0,537.0,89.0,152.0,235.0,484.0
7522,,,,0,0,jail,299.0,537.0,89.0,152.0,235.0,484.0
7523,,,,1,1,jail,299.0,537.0,89.0,152.0,235.0,484.0
7524,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7525,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7526,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7527,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7528,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7529,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7530,,,,1,1,home detention,299.0,537.0,89.0,152.0,235.0,484.0
7531,,,,1,0,jail,299.0,537.0,89.0,152.0,235.0,484.0
7532,,,,0,1,jail,297.0,537.0,81.0,151.0,232.0,481.0
7533,,,,0,1,jail,297.0,537.0,81.0,151.0,232.0,481.0
7534,,,,0,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7535,,,,0,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7536,,,,0,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7537,,,,0,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7538,,,,0,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7539,,,,0,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7540,,,,0,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7541,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7542,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7543,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7544,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7545,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7546,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7547,,,,1,1,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7548,,,,1,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7549,,,,1,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7550,,,,1,0,jail,297.0,537.0,81.0,151.0,232.0,481.0
7551,,,,1,0,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7552,,,,1,0,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7553,,,,1,0,home detention,297.0,537.0,81.0,151.0,232.0,481.0
7554,,,,0,1,jail,293.0,533.0,78.0,152.0,242.0,496.0
7555,,,,0,1,jail,293.0,533.0,78.0,152.0,242.0,496.0
7556,,,,0,1,jail,293.0,533.0,78.0,152.0,242.0,496.0
7557,,,,0,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7558,,,,0,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7559,,,,0,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7560,,,,0,0,jail,293.0,533.0,78.0,152.0,242.0,496.0
7561,,,,0,0,jail,293.0,533.0,78.0,152.0,242.0,496.0
7562,,,,1,1,jail,293.0,533.0,78.0,152.0,242.0,496.0
7563,,,,1,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7564,,,,1,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7565,,,,1,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7566,,,,1,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7567,,,,1,1,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7568,,,,1,0,jail,293.0,533.0,78.0,152.0,242.0,496.0
7569,,,,1,0,jail,293.0,533.0,78.0,152.0,242.0,496.0
7570,,,,1,0,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7571,,,,1,0,home detention,293.0,533.0,78.0,152.0,242.0,496.0
7572,,,,0,1,jail,295.0,538.0,68.0,151.0,241.0,505.0
7573,,,,0,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7574,,,,0,0,jail,295.0,538.0,68.0,151.0,241.0,505.0
7575,,,,1,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7576,,,,1,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7577,,,,1,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7578,,,,1,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7579,,,,1,1,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7580,,,,1,0,jail,295.0,538.0,68.0,151.0,241.0,505.0
7581,,,,1,0,jail,295.0,538.0,68.0,151.0,241.0,505.0
7582,,,,1,0,jail,295.0,538.0,68.0,151.0,241.0,505.0
7583,,,,1,0,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7584,,,,1,0,home detention,295.0,538.0,68.0,151.0,241.0,505.0
7585,,,,0,1,jail,296.0,542.0,61.0,151.0,241.0,509.0
7586,,,,0,1,jail,296.0,542.0,61.0,151.0,241.0,509.0
7587,,,,0,1,home detention,296.0,542.0,61.0,151.0,241.0,509.0
7588,,,,0,0,jail,296.0,542.0,61.0,151.0,241.0,509.0
7589,,,,1,1,jail,296.0,542.0,61.0,151.0,241.0,509.0
7590,,,,1,1,home detention,296.0,542.0,61.0,151.0,241.0,509.0
7591,,,,1,1,home detention,296.0,542.0,61.0,151.0,241.0,509.0
7592,,,,1,0,jail,296.0,542.0,61.0,151.0,241.0,509.0
7593,,,,1,0,jail,296.0,542.0,61.0,151.0,241.0,509.0
7594,,,,1,0,jail,296.0,542.0,61.0,151.0,241.0,509.0
7595,,,,1,0,home detention,296.0,542.0,61.0,151.0,241.0,509.0
7596,,,,0,1,work release,294.0,547.0,61.0,135.0,242.0,516.0
7597,,,,0,0,work release,294.0,547.0,61.0,135.0,242.0,516.0
7598,,,,0,0,work release,294.0,547.0,61.0,135.0,242.0,516.0
7599,,,,0,0,work release,294.0,547.0,61.0,135.0,242.0,516.0
7600,,,,1,1,work release,294.0,547.0,61.0,135.0,242.0,516.0
7601,,,,1,1,work release,294.0,547.0,61.0,135.0,242.0,516.0
7602,,,,1,1,work release,294.0,547.0,61.0,135.0,242.0,516.0
7603,,,,1,0,work release,294.0,547.0,61.0,135.0,242.0,516.0
7604,,,,0,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7605,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7606,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7607,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7608,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7609,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7610,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7611,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7612,,,,1,1,work release,290.0,541.0,69.0,128.0,243.0,516.0
7613,,,,1,0,work release,290.0,541.0,69.0,128.0,243.0,516.0
7614,,,,1,0,work release,290.0,541.0,69.0,128.0,243.0,516.0
7615,,,,1,0,work release,290.0,541.0,69.0,128.0,243.0,516.0
7616,,,,1,0,work release,290.0,541.0,69.0,128.0,243.0,516.0
7617,,,,1,0,work release,290.0,541.0,69.0,128.0,243.0,516.0
7618,,,,0,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7619,,,,0,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7620,,,,0,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7621,,,,0,0,work release,291.0,529.0,83.0,142.0,239.0,506.0
7622,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7623,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7624,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7625,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7626,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7627,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7628,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7629,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7630,,,,1,1,work release,291.0,529.0,83.0,142.0,239.0,506.0
7631,,,,1,0,work release,291.0,529.0,83.0,142.0,239.0,506.0
7632,,,,1,0,work release,291.0,529.0,83.0,142.0,239.0,506.0
7633,,,,1,0,work release,291.0,529.0,83.0,142.0,239.0,506.0
7634,,,,1,0,work release,291.0,529.0,83.0,142.0,239.0,506.0
7635,,,,0,1,jail,282.0,527.0,96.0,159.0,235.0,500.0
7636,,,,0,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7637,,,,0,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7638,,,,0,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7639,,,,1,1,jail,282.0,527.0,96.0,159.0,235.0,500.0
7640,,,,1,1,jail,282.0,527.0,96.0,159.0,235.0,500.0
7641,,,,1,1,home detention,282.0,527.0,96.0,159.0,235.0,500.0
7642,,,,1,1,home detention,282.0,527.0,96.0,159.0,235.0,500.0
7643,,,,1,1,home detention,282.0,527.0,96.0,159.0,235.0,500.0
7644,,,,1,1,home detention,282.0,527.0,96.0,159.0,235.0,500.0
7645,,,,1,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7646,,,,1,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7647,,,,1,0,jail,282.0,527.0,96.0,159.0,235.0,500.0
7648,,,,0,1,jail,283.0,530.0,81.0,159.0,235.0,501.0
7649,,,,0,1,jail,283.0,530.0,81.0,159.0,235.0,501.0
7650,,,,0,1,jail,283.0,530.0,81.0,159.0,235.0,501.0
7651,,,,0,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7652,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7653,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7654,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7655,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7656,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7657,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7658,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7659,,,,0,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7660,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7661,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7662,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7663,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7664,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7665,,,,1,1,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7666,,,,1,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7667,,,,1,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7668,,,,1,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7669,,,,1,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7670,,,,1,0,jail,283.0,530.0,81.0,159.0,235.0,501.0
7671,,,,1,0,home detention,283.0,530.0,81.0,159.0,235.0,501.0
7672,,,,0,1,jail,287.0,542.0,76.0,159.0,236.0,501.0
7673,,,,0,1,jail,287.0,542.0,76.0,159.0,236.0,501.0
7674,,,,0,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7675,,,,0,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7676,,,,0,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7677,,,,0,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7678,,,,1,1,jail,287.0,542.0,76.0,159.0,236.0,501.0
7679,,,,1,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7680,,,,1,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7681,,,,1,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7682,,,,1,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7683,,,,1,1,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7684,,,,1,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7685,,,,1,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7686,,,,1,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7687,,,,1,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7688,,,,1,0,jail,287.0,542.0,76.0,159.0,236.0,501.0
7689,,,,1,0,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7690,,,,1,0,home detention,287.0,542.0,76.0,159.0,236.0,501.0
7691,,,,0,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7692,,,,0,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7693,,,,0,0,work release,295.0,550.0,76.0,141.0,233.0,507.0
7694,,,,0,0,work release,295.0,550.0,76.0,141.0,233.0,507.0
7695,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7696,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7697,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7698,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7699,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7700,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7701,,,,1,1,work release,295.0,550.0,76.0,141.0,233.0,507.0
7702,,,,1,0,work release,295.0,550.0,76.0,141.0,233.0,507.0
7703,,,,0,1,jail,292.0,545.0,88.0,153.0,230.0,505.0
7704,,,,0,1,jail,292.0,545.0,88.0,153.0,230.0,505.0
7705,,,,0,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7706,,,,0,0,jail,292.0,545.0,88.0,153.0,230.0,505.0
7707,,,,1,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7708,,,,1,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7709,,,,1,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7710,,,,1,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7711,,,,1,1,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7712,,,,1,0,jail,292.0,545.0,88.0,153.0,230.0,505.0
7713,,,,1,0,jail,292.0,545.0,88.0,153.0,230.0,505.0
7714,,,,1,0,jail,292.0,545.0,88.0,153.0,230.0,505.0
7715,,,,1,0,jail,292.0,545.0,88.0,153.0,230.0,505.0
7716,,,,1,0,home detention,292.0,545.0,88.0,153.0,230.0,505.0
7717,,,,0,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7718,,,,0,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7719,,,,0,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7720,,,,0,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7721,,,,1,1,work release,295.0,552.0,88.0,145.0,234.0,508.0
7722,,,,1,1,work release,295.0,552.0,88.0,145.0,234.0,508.0
7723,,,,1,1,work release,295.0,552.0,88.0,145.0,234.0,508.0
7724,,,,1,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7725,,,,1,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7726,,,,1,0,work release,295.0,552.0,88.0,145.0,234.0,508.0
7727,,,,0,1,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7728,,,,0,1,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7729,,,,0,0,jail,295.0,548.0,97.0,149.0,235.0,500.0
7730,,,,1,1,jail,295.0,548.0,97.0,149.0,235.0,500.0
7731,,,,1,1,jail,295.0,548.0,97.0,149.0,235.0,500.0
7732,,,,1,1,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7733,,,,1,1,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7734,,,,1,1,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7735,,,,1,0,jail,295.0,548.0,97.0,149.0,235.0,500.0
7736,,,,1,0,home detention,295.0,548.0,97.0,149.0,235.0,500.0
7737,,,,0,1,jail,287.0,542.0,93.0,150.0,235.0,501.0
7738,,,,0,1,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7739,,,,1,1,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7740,,,,1,1,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7741,,,,1,1,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7742,,,,1,1,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7743,,,,1,0,jail,287.0,542.0,93.0,150.0,235.0,501.0
7744,,,,1,0,jail,287.0,542.0,93.0,150.0,235.0,501.0
7745,,,,1,0,jail,287.0,542.0,93.0,150.0,235.0,501.0
7746,,,,1,0,home detention,287.0,542.0,93.0,150.0,235.0,501.0
7747,,,,0,1,jail,280.0,536.0,83.0,150.0,233.0,498.0
7748,,,,0,0,jail,280.0,536.0,83.0,150.0,233.0,498.0
7749,,,,0,0,jail,280.0,536.0,83.0,150.0,233.0,498.0
7750,,,,0,0,jail,280.0,536.0,83.0,150.0,233.0,498.0
7751,,,,0,0,jail,280.0,536.0,83.0,150.0,233.0,498.0
7752,,,,1,1,jail,280.0,536.0,83.0,150.0,233.0,498.0
7753,,,,1,1,home detention,280.0,536.0,83.0,150.0,233.0,498.0
7754,,,,1,1,home detention,280.0,536.0,83.0,150.0,233.0,498.0
7755,,,,1,0,jail,280.0,536.0,83.0,150.0,233.0,498.0
7756,,,,1,0,home detention,280.0,536.0,83.0,150.0,233.0,498.0
7757,,,,0,1,jail,281.0,538.0,70.0,150.0,229.0,502.0
7758,,,,0,1,jail,281.0,538.0,70.0,150.0,229.0,502.0
7759,,,,0,1,jail,281.0,538.0,70.0,150.0,229.0,502.0
7760,,,,0,1,jail,281.0,538.0,70.0,150.0,229.0,502.0
7761,,,,0,1,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7762,,,,0,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7763,,,,0,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7764,,,,0,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7765,,,,0,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7766,,,,0,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7767,,,,1,1,jail,281.0,538.0,70.0,150.0,229.0,502.0
7768,,,,1,1,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7769,,,,1,1,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7770,,,,1,1,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7771,,,,1,1,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7772,,,,1,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7773,,,,1,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7774,,,,1,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7775,,,,1,0,jail,281.0,538.0,70.0,150.0,229.0,502.0
7776,,,,1,0,home detention,281.0,538.0,70.0,150.0,229.0,502.0
7777,,,,0,1,jail,291.0,545.0,69.0,149.0,228.0,500.0
7778,,,,0,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7779,,,,0,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7780,,,,0,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7781,,,,0,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7782,,,,1,1,jail,291.0,545.0,69.0,149.0,228.0,500.0
7783,,,,1,1,home detention,291.0,545.0,69.0,149.0,228.0,500.0
7784,,,,1,1,home detention,291.0,545.0,69.0,149.0,228.0,500.0
7785,,,,1,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7786,,,,1,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7787,,,,1,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7788,,,,1,0,jail,291.0,545.0,69.0,149.0,228.0,500.0
7789,,,,1,0,home detention,291.0,545.0,69.0,149.0,228.0,500.0
7790,,,,1,0,home detention,291.0,545.0,69.0,149.0,228.0,500.0
7791,,,,0,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7792,,,,0,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7793,,,,0,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7794,,,,0,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7795,,,,0,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7796,,,,1,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7797,,,,1,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7798,,,,1,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7799,,,,1,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7800,,,,1,1,work release,290.0,550.0,70.0,147.0,233.0,505.0
7801,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7802,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7803,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7804,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7805,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7806,,,,1,0,work release,290.0,550.0,70.0,147.0,233.0,505.0
7807,,,,0,1,jail,276.0,544.0,85.0,162.0,225.0,493.0
7808,,,,0,1,jail,276.0,544.0,85.0,162.0,225.0,493.0
7809,,,,0,1,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7810,,,,0,0,jail,276.0,544.0,85.0,162.0,225.0,493.0
7811,,,,0,0,jail,276.0,544.0,85.0,162.0,225.0,493.0
7812,,,,1,1,jail,276.0,544.0,85.0,162.0,225.0,493.0
7813,,,,1,1,jail,276.0,544.0,85.0,162.0,225.0,493.0
7814,,,,1,1,jail,276.0,544.0,85.0,162.0,225.0,493.0
7815,,,,1,1,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7816,,,,1,1,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7817,,,,1,1,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7818,,,,1,0,jail,276.0,544.0,85.0,162.0,225.0,493.0
7819,,,,1,0,jail,276.0,544.0,85.0,162.0,225.0,493.0
7820,,,,1,0,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7821,,,,1,0,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7822,,,,1,0,home detention,276.0,544.0,85.0,162.0,225.0,493.0
7823,,,,0,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7824,,,,0,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7825,,,,0,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7826,,,,0,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7827,,,,0,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7828,,,,0,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7829,,,,0,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7830,,,,1,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7831,,,,1,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7832,,,,1,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7833,,,,1,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7834,,,,1,1,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7835,,,,1,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7836,,,,1,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7837,,,,1,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7838,,,,1,0,jail,274.0,542.0,86.0,163.0,232.0,493.0
7839,,,,1,0,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7840,,,,1,0,home detention,274.0,542.0,86.0,163.0,232.0,493.0
7841,,,,0,1,jail,281.0,539.0,86.0,163.0,230.0,495.0
7842,,,,0,1,jail,281.0,539.0,86.0,163.0,230.0,495.0
7843,,,,0,1,home detention,281.0,539.0,86.0,163.0,230.0,495.0
7844,,,,0,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7845,,,,0,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7846,,,,0,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7847,,,,0,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7848,,,,1,1,home detention,281.0,539.0,86.0,163.0,230.0,495.0
7849,,,,1,1,home detention,281.0,539.0,86.0,163.0,230.0,495.0
7850,,,,1,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7851,,,,1,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7852,,,,1,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7853,,,,1,0,jail,281.0,539.0,86.0,163.0,230.0,495.0
7854,,,,1,0,home detention,281.0,539.0,86.0,163.0,230.0,495.0
7855,,,,0,1,jail,283.0,541.0,81.0,161.0,231.0,497.0
7856,,,,0,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7857,,,,0,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7858,,,,0,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7859,,,,0,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7860,,,,1,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7861,,,,1,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7862,,,,1,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7863,,,,1,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7864,,,,1,1,home detention,283.0,541.0,81.0,161.0,231.0,497.0
7865,,,,1,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7866,,,,1,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7867,,,,1,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7868,,,,1,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7869,,,,1,0,jail,283.0,541.0,81.0,161.0,231.0,497.0
7870,,,,0,1,home detention,281.0,543.0,72.0,163.0,235.0,498.0
7871,,,,0,0,jail,281.0,543.0,72.0,163.0,235.0,498.0
7872,,,,0,0,jail,281.0,543.0,72.0,163.0,235.0,498.0
7873,,,,0,0,jail,281.0,543.0,72.0,163.0,235.0,498.0
7874,,,,0,0,jail,281.0,543.0,72.0,163.0,235.0,498.0
